0.000000	10.902010	Vent
\	69.997513	-1.000000
0.294195	0.882584	Phy col 1 1 1
\	2670.319092	6996.336914
4.875224	6.724447	Oiseau sp. 1 1
\	2324.403320	3778.452637
6.640392	10.053048	Phy col 1 1 4
\	3254.346191	7242.316406
7.338053	7.926442	Ort sp. 1 1
\	7568.382324	-1.000000
7.976875	13.171511	Ant tri 1 1 4
\	1806.355957	8382.216797
13.011805	14.121339	Ort sp. 1 1
\	7032.113770	-1.000000
13.095861	14.566834	Syl atr 1 1 1
\	2127.893066	3761.644531
13.465705	59.965257	Ort sp. 1 1
\	4223.572754	5931.566895
15.625934	21.240847	Phy col 1 1 4
\	3106.985107	6892.855957
16.231134	18.071952	Syl atr 1 1 4
\	1840.195801	4334.023926
19.669008	22.535303	Syl atr 1 1 4
\	2126.475342	5414.244629
23.602809	27.250822	Oiseau sp. 1 1
\	2365.622314	5414.244629
26.628811	27.763561	Oiseau sp. 1 1
\	1941.500366	3485.365723
27.250822	28.889906	Ant tri 1 1 4
\	1977.500854	6690.050781
28.049350	29.537134	Syl atr 1 1 4
\	1941.500366	4092.062988
28.175433	33.151524	Phy col 1 1 4
\	3158.869385	7647.523438
29.284967	29.730462	Oiseau sp. 1 1
\	1802.275269	2449.752930
29.486701	29.957412	Par maj 1 2 4
\	2906.330811	6590.687988
32.058802	32.210102	Non identifie
\	2670.319092	11660.782227
35.656381	38.144426	Syl atr 1 1 4
\	879.255249	3373.574219
36.370853	39.699455	Phy col 1 1 4
\	3485.365723	7424.559570
36.807942	37.791393	Ort sp. 1 1
\	6996.336914	-1.000000
37.093731	39.111065	Ant tri 1 1 4
\	2365.622314	6300.543945
39.228743	40.531605	Oiseau sp. 1 4
\	2621.670410	5795.013672
40.203788	42.834728	Oiseau sp. 1 1
\	2492.679932	5931.566895
43.834990	45.810296	Syl atr 1 1 1
\	1870.945679	4092.062988
45.381612	50.424948	Phy col 1 1 4
\	3373.574219	6892.855957
46.373468	46.751718	Non identifie
\	1768.630981	-1.000000
46.894613	49.365847	Ant tri 1 1 4
\	1905.984375	6996.336914
50.828415	53.190377	Syl atr 1 1 4
\	2164.996826	3964.065918
51.063770	51.257098	Oiseau sp. 1 1
\	3055.797607	4497.516602
51.963165	52.946615	Ori ori 0 1 1
\	1261.168091	2088.472168
53.728332	54.888299	Oiseau sp. 1 1
\	1802.275269	3158.869385
54.888299	57.199828	Syl atr 1 1 4
\	1870.945679	3964.065918
55.005977	57.695756	Ant tri 1 1 4
\	1670.388062	6690.050781
58.200090	59.965257	Syl atr 0 1 1
\	1941.500366	3718.237549
58.427040	58.729640	Ort sp. 1 1
\	7535.286621	-1.000000
