0.000000	59.990474	Ort sp. 1 4
\	4803.692871	-1.000000
1.227212	3.244546	Eri rub 1 1 4
\	2042.082642	8928.650391
2.168634	6.371414	Syl atr 1 1 4
\	1835.057007	3912.594971
5.421585	9.094815	Tro tro 1 1 4
\	2015.307007	7369.687500
8.708159	9.338576	Ori ori 0 1 1
\	1098.173828	2015.307007
8.935109	9.691609	Cloche
\	652.836426	1012.078552
9.481470	19.988419	Syl atr 1 1 4
\	1643.661743	6833.998047
10.044643	11.868649	Eri rub 1 1 4
\	3320.527344	7449.261230
10.170726	11.776188	Mouche
\	269.060394	1713.680420
14.087717	14.247422	Non identifie
\	-1.000000	1936.538452
15.449417	20.274208	Tro tro 1 1 4
\	2944.743652	8558.041016
19.198296	22.518492	Eri rub 1 1 4
\	2571.819824	8467.637695
21.072736	21.904886	Non identifie
\	-1.000000	19797.867188
22.770659	26.225344	Syl atr 1 1 1
\	1690.111450	4289.283691
26.956627	30.789562	Eri rub 1 1 1
\	1885.300049	8834.629883
30.823184	33.655858	Eri rub 0 1 4
\	3016.979980	6760.429688
30.831590	35.261319	Syl atr 1 1 4
\	1810.302979	4338.483887
33.512963	36.589398	Tro tro 1 1 4
\	3481.473877	9216.314453
36.589398	39.295988	Syl atr 1 1 4
\	1445.559082	3481.473877
37.354304	40.018866	Eri rub 1 1 4
\	1737.481323	8028.697754
38.312537	38.976577	Eri rub 0 1 1
\	6403.229492	8289.472656
40.497983	41.027533	Ser ser 0 2 1
\	2873.911133	8649.333008
41.599111	42.053011	Non identifie
\	-1.000000	19597.718750
42.019389	45.003362	Syl atr 1 1 4
\	1322.883789	4004.014893
42.053011	45.129446	Tro tro 1 1 4
\	3606.397949	8928.650391
45.448857	47.180402	Eri rub 1 1 1
\	2980.684814	6760.429688
47.230835	50.786387	Syl atr 1 1 1
\	1598.114868	7059.080566
48.626158	49.374253	Non identifie
\	-1.000000	20000.000000
50.063509	51.114204	Par maj 0 2 4
\	2702.795166	5195.022949
51.357965	59.990474	Syl atr 1 1 4
\	1666.772583	5024.014160
51.408398	54.207449	Tro tro 1 1 4
\	3281.267334	8114.772461
51.710998	52.122871	Non identifie
\	-1.000000	19203.246094
54.694972	56.745928	Non identifie
\	-1.000000	1666.772583
55.594366	58.527906	Eri rub 1 1 4
\	1860.055054	6687.581543
