0.000000	59.856115	Ort sp. 1 4
\	15521.388672	-1.000000
0.000000	60.000000	Ort sp. 1 4
\	5166.880371	13510.491211
0.000000	60.000000	Ort sp. 1 1
\	3499.495361	5126.154785
0.107914	10.827338	Ort sp. 1 4
\	16096.316406	-1.000000
4.118705	4.928058	Asi otu 1 6 1
\	1808.023315	7052.033691
9.712230	21.816547	Non identifie
\	67.442383	9759.229492
13.776978	28.920863	Ort sp. 1 4
\	15748.954102	-1.000000
19.730216	20.359712	Asi otu 1 6 1
\	1756.155884	7439.395020
22.985612	23.812950	Asi otu 1 6 1
\	1655.616943	6998.221680
27.661871	28.327338	Asi otu 1 6 1
\	1843.208374	7215.735840
29.262590	36.384892	Ort sp. 1 4
\	5249.187012	19571.912109
33.453237	34.388489	Asi otu 1 6 1
\	1843.208374	7106.222168
34.244604	34.586331	Ort sp. 1 4
\	15979.720703	-1.000000
37.697842	38.561151	Asi otu 1 6 1
\	1825.554688	7382.894531
38.561151	45.557554	Ort sp. 1 4
\	15521.388672	-1.000000
42.176259	42.877698	Asi otu 1 6 1
\	1808.023315	6786.684570
46.043165	46.996403	Asi otu 1 6 1
\	1843.208374	6944.785156
49.946043	53.741007	Ort sp. 1 4
\	15185.917969	-1.000000
50.827338	51.636691	Asi otu 1 6 1
\	1896.914429	6839.020508
54.568345	55.449640	Asi otu 1 6 1
\	1843.208374	7052.033691
58.237410	58.956835	Asi otu 1 6 1
\	1860.985962	6998.221680
