0.000000	59.968525	Vent
\	-1.000000	2119.147949
0.000000	59.968525	Ort sp. 1 2
\	4183.880371	10303.929688
0.395804	1.768486	Fri coe 0 3 1
\	2901.401855	6083.200195
1.987442	3.174854	Ant tri 1 1 1
\	2944.681152	6247.212891
8.227672	9.330870	Fri coe 0 1 1
\	2922.976562	4183.880371
10.930929	13.499445	Fri coe 1 2 1
\	3407.138672	4331.934570
16.236388	17.491171	Fri coe 1 1 1
\	2534.295898	4154.797852
17.566963	17.760654	Non identifie
\	2753.930420	10981.207031
18.257515	18.577527	Oiseau sp. 1 1
\	2632.343262	4011.955566
19.882838	20.598654	Lul arb 1 2 1
\	2553.671875	4011.955566
21.196570	21.407105	Poe pal 0 2 1
\	3010.577148	4125.886719
23.032428	25.348302	Oiseau sp. 1 1
\	2401.856689	4213.139648
25.929376	27.512593	Ant tri 1 1 4
\	3145.965820	6543.832520
34.948656	35.597101	Oiseau sp. 1 1
\	2365.023682	4068.580811
36.818199	41.155201	Mouche
\	384.125031	752.730042
41.289942	42.671046	Oiseau sp. 1 4
\	2136.037598	4422.914551
42.233135	45.559573	Fri coe 0 2 1
\	3633.963623	4183.880371
46.258546	46.435395	Fri coe 1 2 1
\	3582.499268	4301.968750
49.500771	51.597691	Fri coe 0 3 2
\	2753.930420	4331.934570
49.930261	50.982931	Fri coe 1 2 1
\	3928.275391	4515.537109
53.930408	54.570432	Oiseau sp. 1 1
\	2401.856689	3456.495605
55.404147	59.454822	Fri coe 0 2 1
\	3608.154297	4301.968750
