0.000000	1.212676	Oiseau sp. 1 1
\	2889.492676	4460.106934
0.000000	60.052750	Vent
\	-1.000000	1970.530029
0.000000	60.052750	Ort sp. 1 4
\	3780.844238	4818.849609
0.724237	2.686415	Cor one 1 2 1
\	968.276489	3378.439209
3.343281	3.545394	Oiseau sp. 1 1
\	3811.063232	4672.453125
4.387530	4.825441	Poe pal 1 2 1
\	3811.063232	7785.240723
5.238088	5.457043	Fri coe 0 2 1
\	2633.682129	3574.909912
6.358129	8.951909	Fri coe 1 1 4
\	2313.972900	7023.218262
8.446627	11.587795	Cor one 1 2 4
\	1002.256409	3574.909912
10.198270	11.234098	Oiseau sp. 1 4
\	2024.924316	2611.351074
12.539409	13.339439	Oiseau sp. 1 1
\	3217.238525	5872.678711
16.792198	18.013295	Lul arb 1 2 4
\	2545.250488	4157.220215
16.792198	18.880696	Cor one 1 2 1
\	700.793762	4028.373291
19.739675	22.417668	Fri coe 1 1 1
\	2194.845703	6668.265625
25.339881	25.845163	Oiseau sp. 1 4
\	3037.206787	4157.220215
25.390409	29.811625	Cor one 1 2 1
\	902.337769	4060.260742
26.872569	27.243109	Oiseau sp. 1 1
\	5761.457520	7499.128906
27.664177	27.916818	Oiseau sp. 1 1
\	5690.274902	7100.420898
28.455785	29.070545	Oiseau sp. 1 4
\	2633.682129	3517.828613
29.811625	30.645340	Fri coe 1 1 1
\	2438.001953	6051.782227
34.847600	38.106667	Cor one 1 2 4
\	828.695862	3661.982422
35.268668	37.155053	Lul arb 1 2 1
\	2501.918701	4092.364014
39.891996	41.525741	Syl atr 0 1 1
\	2459.164551	3546.273193
41.972073	42.822630	Tur tor 0 1 1
\	1882.275024	3297.026123
42.569990	44.338476	Fri coe 1 1 4
\	1970.530029	5363.375000
46.250125	48.843905	Lul arb 1 2 1
\	2313.972900	3872.111572
46.898570	47.134368	Oiseau sp. 1 1
\	3351.118652	5242.340332
49.980789	50.662919	Lul arb 0 2 1
\	2416.982178	3811.063232
50.393436	55.656787	Cor one 1 2 4
\	946.000793	3489.574463
51.951388	54.780966	Fri coe 1 1 4
\	1934.872070	7449.859863
