0.000000	0.462306	Cya cae 1 2 4
\	4511.690918	7133.457031
0.000000	0.386656	Oiseau sp. 1 1
\	1781.953979	3897.533447
0.000000	1.386917	Emb cit 1 1 4
\	3994.621094	7382.894531
0.933017	3.832935	Syl atr 1 1 1
\	1705.361084	7727.875977
3.866557	4.169157	Ori ori 1 1 1
\	1211.385864	2084.259766
4.589435	6.312575	Tur phi 0 1 1
\	3030.513184	3945.823242
4.841602	7.060669	Cya cae 1 2 1
\	2991.737061	7905.852051
7.422108	7.884414	Ori ori 1 1 1
\	1705.361084	2423.386230
7.506164	9.489876	Emb cit 1 1 4
\	4734.129883	6067.434082
7.800359	10.237971	Syl atr 1 1 4
\	2026.679688	4734.129883
8.296287	10.431299	Cya cae 1 2 4
\	4194.989258	10830.618164
9.204087	10.658249	Tur mer 1 1 1
\	1559.193237	2423.386230
10.851577	13.045427	Tur phi 1 1 1
\	2203.092773	3398.348877
12.650366	59.906418	Cloche
\	163.921646	2625.466553
12.650366	19.988419	Cya cae 1 2 4
\	3189.733154	7905.852051
13.944822	15.247684	Oiseau sp. 1 1
\	1887.885132	4457.518555
15.768828	17.189368	Emb cit 1 1 4
\	4848.882324	6580.962402
16.096645	16.819523	Oiseau sp. 1 1
\	2264.398926	3663.508789
16.155484	16.399245	Oiseau sp. 1 1
\	756.683350	1680.358887
16.853146	18.904102	Pho och 1 1 4
\	2358.792969	7215.735840
17.744135	20.576808	Syl atr 1 1 4
\	2172.917480	5396.013184
18.836857	19.845525	Oiseau sp. 1 1
\	4511.690918	7467.792969
20.803758	21.274470	Oiseau sp. 1 1
\	986.143555	2264.398926
20.879408	23.459915	Syl atr 1 1 4
\	1887.885132	4298.358887
20.879408	21.686342	Oiseau sp. 1 1
\	5269.944336	8462.642578
21.551853	23.661648	Cor one 1 2 4
\	421.811127	2203.092773
22.728631	23.266587	Ori ori 1 1 1
\	1272.249268	2358.792969
23.964248	24.863643	Pha col 1 2 1
\	433.594025	6138.517090
25.166243	26.040421	Oiseau sp. 1 1
\	3897.533447	11074.114258
26.082449	30.621451	Syl atr 1 1 2
\	2084.259766	5269.944336
27.015466	27.511394	Ori ori 1 1 1
\	1114.092041	1942.534668
27.637478	30.142334	Cor one 1 2 1
\	321.126160	1942.534668
27.982105	28.906717	Pho och 1 1 1
\	2172.917480	5524.744629
30.411312	34.261058	Syl atr 1 1 1
\	1998.337402	7816.399902
31.470412	32.235318	Ori ori 1 1 1
\	1058.109009	2055.318848
34.765392	36.059848	Pho och 1 1 1
\	1680.358887	6282.926270
35.690003	38.489054	Cor one 1 2 4
\	558.449280	2172.917480
35.723625	38.682382	Tur phi 0 1 4
\	1998.337402	4298.358887
36.639831	37.278654	Ori ori 1 1 4
\	1231.462158	1942.534668
36.707076	38.186454	Emb cit 1 1 1
\	4966.059570	7052.033691
39.052227	41.506650	Syl atr 1 1 4
\	1655.616943	6067.434082
40.397116	44.717573	Cya cae 1 2 4
\	3030.513184	10951.731445
40.506388	40.918261	Ori ori 1 1 1
\	1191.518311	2113.503662
42.069822	55.636394	Syl atr 1 1 4
\	1970.290039	7996.241211
45.516101	47.424163	Emb cit 1 1 4
\	4566.430664	7052.033691
48.449641	50.542626	Oiseau sp. 1 1
\	6356.270996	9366.094727
50.500598	51.668970	Cya cae 1 2 4
\	2767.398682	9157.922852
50.542626	51.257098	Ori ori 1 1 1
\	1211.385864	2143.055420
54.039338	54.543672	Ori ori 1 1 1
\	1292.964722	2143.055420
54.039338	56.729117	Cya cae 1 2 4
\	2113.503662	8179.884277
55.947400	57.435184	Emb cit 1 1 1
\	5524.744629	6891.717773
56.897228	59.956851	Non identifie
\	598.521545	834.808655
56.930850	59.956851	Syl atr 1 1 4
\	1535.710693	3663.508789
57.536051	57.872273	Oiseau sp. 1 1
\	6138.517090	9157.922852
58.763262	59.116296	Ori ori 1 1 1
\	1152.400391	2143.055420
59.494546	59.990474	Cya cae 1 2 4
\	3030.513184	8367.403320
