0.000000	60.086417	Vent
\	41.001858	1523.433594
0.000000	3.040112	Ant tri 1 1 4
\	2300.343262	7356.999023
0.000000	0.682130	Tur phi 0 1 4
\	2375.677246	3397.803955
2.955898	3.915934	Lop cri 0 1 1
\	2785.333496	4082.131836
3.107483	4.926497	Oiseau sp. 1 1
\	4029.348633	6837.927734
3.536972	5.027554	Tur mer 1 1 1
\	1357.227783	2766.045166
4.926497	7.082366	Lul arb 1 1 4
\	2597.183838	3899.923828
5.288616	7.301322	Ant tri 1 1 4
\	2903.339111	7268.069336
5.322301	7.225529	Tro tro 1 1 4
\	2689.953369	7093.141602
6.897096	8.834010	Emb cia 1 1 4
\	3151.470947	7583.692383
7.545541	9.634039	Tur mer 1 1 4
\	1598.713989	3087.880127
8.741375	9.583511	Lop cri 0 1 4
\	2766.045166	3556.071045
8.926645	10.594075	Sax ola 1 1 4
\	3462.635254	8105.120605
10.434069	14.181575	Lul arb 1 1 4
\	2524.799072	4703.115234
11.133042	12.682573	Tur mer 1 1 1
\	1689.768433	2903.339111
12.210976	13.221540	Oiseau sp. 1 4
\	2401.928223	4526.169922
12.682573	12.859421	Oiseau sp. 1 1
\	5075.183594	5897.945312
13.162590	15.621628	Sax ola 0 1 4
\	3749.281982	7401.836914
15.276352	19.933366	Ant tri 1 1 4
\	1812.158081	7268.069336
15.992168	17.120631	Tur mer 1 1 1
\	1716.440186	2785.333496
19.672304	20.430226	Tur mer 1 1 1
\	1637.304688	2766.045166
21.196570	23.040849	Emb cia 1 1 1
\	2652.535645	8203.393555
23.040849	28.194723	Ant tri 1 1 4
\	2267.226562	7722.757324
23.209276	26.636771	Lul arb 1 1 4
\	2283.739258	4439.882324
23.680873	24.464059	Tur mer 1 1 1
\	1743.409546	2984.220459
26.889412	27.765234	Emb cia 1 1 4
\	3237.922119	8763.831055
27.478907	29.407399	Tur mer 1 1 4
\	1650.311646	3194.457031
30.257957	31.655903	Emb cia 1 1 1
\	2615.532227	8922.710938
31.007458	32.792787	Tur mer 1 1 1
\	1663.390991	2689.953369
31.479055	33.365440	Lul arb 1 1 1
\	2652.535645	4948.397461
32.658045	39.016174	Ant tri 1 1 4
\	2122.666504	8556.067383
33.230698	35.058134	Cuc can 1 1 1
\	404.964539	758.325928
33.651766	35.790792	Pic sha 1 1 4
\	1911.667236	2471.554688
35.142347	36.237125	Tur mer 1 1 1
\	1826.137939	3025.339600
38.232988	39.462507	Tur mer 1 1 4
\	1548.249268	2454.003418
38.300359	41.188886	Ala arv 1 1 4
\	2923.391113	6591.065430
38.536157	40.464649	Lul arb 1 1 4
\	2186.024902	3439.598633
41.188886	43.647924	Emb cia 1 1 1
\	3004.722656	8302.763672
42.452090	58.873748	Tur mer 1 1 4
\	1391.764526	3066.917236
44.102678	46.822778	Lul arb 1 1 4
\	2506.951660	4468.485352
45.719579	48.144932	Pic sha 1 1 4
\	1826.137939	2524.799072
46.090119	59.808519	Ant tri 1 1 4
\	2267.226562	7959.742188
47.867027	50.123952	Sax ola 1 1 4
\	2107.045898	8302.763672
55.766265	57.981084	Sax ola 1 1 4
\	2708.818115	7356.999023
57.610544	59.648513	Lul arb 1 1 4
\	2542.744385	4497.247559
59.766413	59.993789	Lop cri 1 1 4
\	2652.535645	3509.093750
