"recording_id","initial_time","final_time","species","confidence","correct_identification"
"1","9","12","Burhinus oedicnemus","0.1432","FALSE"
"1","17","20","Burhinus oedicnemus","0.3977","FALSE"
"1","17","20","Tachybaptus ruficollis","0.3103","FALSE"
"1","18","21","Luscinia megarhynchos","0.1895","TRUE"
"1","19","22","Luscinia megarhynchos","0.161","TRUE"
"1","21","24","Tachybaptus ruficollis","0.1044","FALSE"
"1","22","25","Burhinus oedicnemus","0.1456","FALSE"
"1","23","26","Tachybaptus ruficollis","0.3454","FALSE"
"1","23","26","Burhinus oedicnemus","0.1406","FALSE"
"1","24","27","Strix aluco","0.3571","TRUE"
"1","25","28","Strix aluco","0.621","TRUE"
"1","26","29","Strix aluco","0.6736","TRUE"
"1","29","32","Coturnix coturnix","0.188","FALSE"
"1","30","33","Strix aluco","0.8189","TRUE"
"1","31","34","Strix aluco","0.5893","TRUE"
"1","32","35","Strix aluco","0.5117","TRUE"
"1","33","36","Burhinus oedicnemus","0.1619","FALSE"
"1","34","37","Burhinus oedicnemus","0.1026","FALSE"
"1","35","38","Burhinus oedicnemus","0.1224","FALSE"
"1","38","41","Burhinus oedicnemus","0.1309","FALSE"
"1","41","44","Burhinus oedicnemus","0.1075","FALSE"
"1","42","45","Luscinia megarhynchos","0.189","TRUE"
"1","43","46","Luscinia megarhynchos","0.2184","TRUE"
"1","43","46","Remiz pendulinus","0.1815","FALSE"
"1","44","47","Luscinia megarhynchos","0.1554","TRUE"
"1","46","49","Strix aluco","0.3833","TRUE"
"1","47","50","Strix aluco","0.1893","TRUE"
"1","54","57","Chloris chloris","0.1806","FALSE"
"2","3","6","Remiz pendulinus","0.1715","FALSE"
"2","4","7","Remiz pendulinus","0.1599","FALSE"
"2","5","8","Emberiza cirlus","0.1693","FALSE"
"2","6","9","Anthus trivialis","0.1603","FALSE"
"2","7","10","Anthus trivialis","0.3522","FALSE"
"2","7","10","Emberiza cirlus","0.1724","FALSE"
"2","7","10","Coturnix coturnix","0.1709","FALSE"
"2","8","11","Remiz pendulinus","0.6876","FALSE"
"2","8","11","Emberiza cirlus","0.1052","FALSE"
"2","9","12","Sturnus unicolor","0.1202","FALSE"
"2","10","13","Sturnus unicolor","0.1626","FALSE"
"2","14","17","Emberiza cia","0.1848","FALSE"
"2","14","17","Anthus trivialis","0.1835","FALSE"
"2","14","17","Remiz pendulinus","0.1631","FALSE"
"2","14","17","Emberiza cirlus","0.1519","FALSE"
"2","14","17","Phoenicurus phoenicurus","0.1407","FALSE"
"2","14","17","Phylloscopus bonelli","0.1193","FALSE"
"2","15","18","Phoenicurus phoenicurus","0.104","FALSE"
"2","16","19","Cettia cetti","0.2044","FALSE"
"2","16","19","Acrocephalus arundinaceus","0.1417","FALSE"
"2","16","19","Phoenicurus phoenicurus","0.1195","FALSE"
"2","22","25","Remiz pendulinus","0.2036","FALSE"
"2","23","26","Anthus trivialis","0.1488","FALSE"
"2","24","27","Remiz pendulinus","0.1188","FALSE"
"2","24","27","Emberiza schoeniclus","0.1081","FALSE"
"2","25","28","Remiz pendulinus","0.108","FALSE"
"2","26","29","Remiz pendulinus","0.1627","FALSE"
"2","26","29","Emberiza schoeniclus","0.1094","FALSE"
"2","27","30","Remiz pendulinus","0.1793","FALSE"
"2","28","31","Emberiza cirlus","0.2704","FALSE"
"2","31","34","Curruca communis","0.1287","TRUE"
"2","32","35","Curruca communis","0.1741","TRUE"
"2","32","35","Cettia cetti","0.168","FALSE"
"2","33","36","Saxicola rubicola","0.2424","FALSE"
"2","33","36","Cettia cetti","0.1863","FALSE"
"2","34","37","Remiz pendulinus","0.1529","FALSE"
"2","34","37","Cettia cetti","0.1268","FALSE"
"2","35","38","Anthus trivialis","0.1457","FALSE"
"2","36","39","Anthus trivialis","0.1083","FALSE"
"2","37","40","Anthus trivialis","0.1196","FALSE"
"2","41","44","Carduelis citrinella","0.209","FALSE"
"2","41","44","Remiz pendulinus","0.1004","FALSE"
"2","42","45","Emberiza cia","0.1915","FALSE"
"2","42","45","Hippolais polyglotta","0.1646","FALSE"
"2","42","45","Remiz pendulinus","0.1274","FALSE"
"2","42","45","Cettia cetti","0.1045","FALSE"
"2","44","47","Anthus trivialis","0.1751","FALSE"
"2","45","48","Anthus trivialis","0.1577","FALSE"
"2","46","49","Remiz pendulinus","0.1057","FALSE"
"2","48","51","Remiz pendulinus","0.233","FALSE"
"2","49","52","Remiz pendulinus","0.2621","FALSE"
"2","53","56","Coturnix coturnix","0.522","FALSE"
"2","55","58","Anthus trivialis","0.2417","FALSE"
"2","55","58","Cettia cetti","0.1416","FALSE"
"2","55","58","Remiz pendulinus","0.1142","FALSE"
"2","56","59","Hippolais polyglotta","0.1056","FALSE"
"2","57","60","Hippolais polyglotta","0.1502","FALSE"
"3","7","10","Galerida theklae","0.104","FALSE"
"3","18","21","Lanius senator","0.4615","FALSE"
"3","31","34","Lanius senator","0.1649","FALSE"
"3","35","38","Hieraaetus pennatus","0.1393","FALSE"
"3","45","48","Remiz pendulinus","0.1001","FALSE"
"3","57","60","Curruca iberiae","0.1827","FALSE"
"3","57","60","Emberiza calandra","0.1554","FALSE"
"3","57","60","Saxicola rubicola","0.1122","FALSE"
"4","0","3","Luscinia megarhynchos","0.999","TRUE"
"4","1","4","Luscinia megarhynchos","0.9937","TRUE"
"4","2","5","Luscinia megarhynchos","0.991","TRUE"
"4","3","6","Luscinia megarhynchos","0.6964","TRUE"
"4","4","7","Emberiza cirlus","0.1879","FALSE"
"4","5","8","Emberiza cirlus","0.1363","FALSE"
"4","6","9","Luscinia megarhynchos","0.8339","TRUE"
"4","7","10","Luscinia megarhynchos","0.8229","TRUE"
"4","8","11","Luscinia megarhynchos","0.9985","TRUE"
"4","9","12","Luscinia megarhynchos","0.9979","TRUE"
"4","10","13","Luscinia megarhynchos","0.9978","TRUE"
"4","11","14","Luscinia megarhynchos","0.999","TRUE"
"4","12","15","Luscinia megarhynchos","0.9981","TRUE"
"4","13","16","Luscinia megarhynchos","0.9985","TRUE"
"4","14","17","Luscinia megarhynchos","0.401","TRUE"
"4","16","19","Luscinia megarhynchos","0.8053","TRUE"
"4","17","20","Luscinia megarhynchos","0.8806","TRUE"
"4","18","21","Luscinia megarhynchos","0.2488","TRUE"
"4","19","22","Luscinia megarhynchos","0.868","TRUE"
"4","20","23","Luscinia megarhynchos","0.4242","TRUE"
"4","21","24","Luscinia megarhynchos","0.1701","TRUE"
"4","22","25","Luscinia megarhynchos","0.9266","TRUE"
"4","23","26","Luscinia megarhynchos","0.8677","TRUE"
"4","24","27","Luscinia megarhynchos","0.9544","TRUE"
"4","25","28","Luscinia megarhynchos","0.489","TRUE"
"4","26","29","Luscinia megarhynchos","0.9137","TRUE"
"4","26","29","Hippolais polyglotta","0.1062","FALSE"
"4","27","30","Luscinia megarhynchos","0.9404","TRUE"
"4","28","31","Luscinia megarhynchos","0.988","TRUE"
"4","29","32","Luscinia megarhynchos","0.9872","TRUE"
"4","30","33","Luscinia megarhynchos","0.9875","TRUE"
"4","31","34","Luscinia megarhynchos","0.7306","TRUE"
"4","32","35","Luscinia megarhynchos","0.9742","TRUE"
"4","33","36","Luscinia megarhynchos","0.9921","TRUE"
"4","34","37","Luscinia megarhynchos","0.9695","TRUE"
"4","35","38","Luscinia megarhynchos","0.9289","TRUE"
"4","36","39","Luscinia megarhynchos","0.782","TRUE"
"4","37","40","Luscinia megarhynchos","0.8317","TRUE"
"4","40","43","Luscinia megarhynchos","0.7105","TRUE"
"4","41","44","Luscinia megarhynchos","0.4659","TRUE"
"4","42","45","Luscinia megarhynchos","0.9214","TRUE"
"4","43","46","Luscinia megarhynchos","0.8915","TRUE"
"4","44","47","Luscinia megarhynchos","0.897","TRUE"
"4","45","48","Luscinia megarhynchos","0.7642","TRUE"
"4","46","49","Luscinia megarhynchos","0.9303","TRUE"
"4","47","50","Luscinia megarhynchos","0.7494","TRUE"
"4","48","51","Luscinia megarhynchos","0.5848","TRUE"
"4","49","52","Oenanthe oenanthe","0.2285","FALSE"
"4","51","54","Luscinia megarhynchos","0.9888","TRUE"
"4","52","55","Luscinia megarhynchos","0.655","TRUE"
"4","53","56","Luscinia megarhynchos","0.9652","TRUE"
"4","54","57","Luscinia megarhynchos","0.7784","TRUE"
"4","55","58","Luscinia megarhynchos","0.8743","TRUE"
"4","56","59","Luscinia megarhynchos","0.9441","TRUE"
"4","57","60","Luscinia megarhynchos","0.9585","TRUE"
"5","4","7","Sitta europaea","0.2225","FALSE"
"5","7","10","Luscinia megarhynchos","0.4098","TRUE"
"5","8","11","Luscinia megarhynchos","0.5016","TRUE"
"5","9","12","Luscinia megarhynchos","0.3801","TRUE"
"5","13","16","Luscinia megarhynchos","0.2064","TRUE"
"5","17","20","Coturnix coturnix","0.4547","FALSE"
"5","24","27","Luscinia megarhynchos","0.3312","TRUE"
"5","25","28","Luscinia megarhynchos","0.2309","TRUE"
"5","28","31","Luscinia megarhynchos","0.2136","TRUE"
"5","31","34","Phoenicurus phoenicurus","0.1237","FALSE"
"5","31","34","Tringa ochropus","0.1094","FALSE"
"5","32","35","Luscinia megarhynchos","0.5857","TRUE"
"5","33","36","Luscinia megarhynchos","0.2198","TRUE"
"5","34","37","Luscinia megarhynchos","0.7729","TRUE"
"5","35","38","Luscinia megarhynchos","0.1121","TRUE"
"5","37","40","Burhinus oedicnemus","0.7306","FALSE"
"5","39","42","Luscinia megarhynchos","0.8049","TRUE"
"5","40","43","Luscinia megarhynchos","0.7466","TRUE"
"5","41","44","Luscinia megarhynchos","0.7184","TRUE"
"5","41","44","Milvus migrans","0.1058","FALSE"
"5","42","45","Luscinia megarhynchos","0.3407","TRUE"
"5","42","45","Tringa totanus","0.1267","FALSE"
"5","43","46","Luscinia megarhynchos","0.6057","TRUE"
"5","44","47","Luscinia megarhynchos","0.8746","TRUE"
"5","44","47","Phoenicurus phoenicurus","0.1072","FALSE"
"5","45","48","Luscinia megarhynchos","0.593","TRUE"
"5","49","52","Rallus aquaticus","0.1425","FALSE"
"5","53","56","Luscinia megarhynchos","0.771","TRUE"
"5","54","57","Luscinia megarhynchos","0.7624","TRUE"
"5","55","58","Luscinia megarhynchos","0.8255","TRUE"
"6","2","5","Picus viridis","0.1625","FALSE"
"6","15","18","Parus major","0.2856","TRUE"
"6","16","19","Parus major","0.3627","TRUE"
"6","26","29","Cettia cetti","0.1766","FALSE"
"6","29","32","Luscinia megarhynchos","0.204","TRUE"
"6","35","38","Luscinia megarhynchos","0.1491","TRUE"
"6","42","45","Luscinia megarhynchos","0.4019","TRUE"
"6","43","46","Luscinia megarhynchos","0.6566","TRUE"
"6","44","47","Luscinia megarhynchos","0.466","TRUE"
"6","57","60","Acrocephalus arundinaceus","0.2535","FALSE"
"6","57","60","Lanius senator","0.102","FALSE"
"7","10","13","Coturnix coturnix","0.1962","FALSE"
"7","22","25","Remiz pendulinus","0.154","FALSE"
"7","27","30","Falco tinnunculus","0.1497","FALSE"
"7","29","32","Ixobrychus minutus","0.1019","FALSE"
"8","1","4","Emberiza cirlus","0.5168","TRUE"
"8","2","5","Phylloscopus bonelli","0.3013","FALSE"
"8","2","5","Emberiza cirlus","0.2976","TRUE"
"8","3","6","Emberiza cirlus","0.4322","TRUE"
"8","3","6","Phylloscopus bonelli","0.1743","FALSE"
"8","3","6","Periparus ater","0.1448","FALSE"
"8","4","7","Parus major","0.3024","FALSE"
"8","4","7","Periparus ater","0.1544","FALSE"
"8","6","9","Hippolais polyglotta","0.9287","TRUE"
"8","7","10","Hippolais polyglotta","0.7444","TRUE"
"8","8","11","Hippolais polyglotta","0.7903","TRUE"
"8","9","12","Sylvia borin","0.1261","FALSE"
"8","9","12","Hippolais polyglotta","0.118","TRUE"
"8","10","13","Sylvia borin","0.2497","FALSE"
"8","10","13","Hippolais polyglotta","0.1699","TRUE"
"8","10","13","Oriolus oriolus","0.1163","TRUE"
"8","12","15","Emberiza cirlus","0.4957","TRUE"
"8","12","15","Emberiza citrinella","0.2231","FALSE"
"8","13","16","Hippolais polyglotta","0.6261","TRUE"
"8","14","17","Hippolais polyglotta","0.7466","TRUE"
"8","15","18","Hippolais polyglotta","0.7261","TRUE"
"8","16","19","Hippolais polyglotta","0.3398","TRUE"
"8","17","20","Hippolais polyglotta","0.7837","TRUE"
"8","22","25","Oriolus oriolus","0.1863","TRUE"
"8","23","26","Oriolus oriolus","0.1859","TRUE"
"8","25","28","Hippolais polyglotta","0.1362","TRUE"
"8","25","28","Emberiza cirlus","0.1311","FALSE"
"8","26","29","Hippolais polyglotta","0.1841","TRUE"
"8","30","33","Hippolais polyglotta","0.1451","TRUE"
"8","34","37","Aegithalos caudatus","0.193","FALSE"
"8","40","43","Hippolais polyglotta","0.5168","TRUE"
"8","41","44","Hippolais polyglotta","0.9486","TRUE"
"8","42","45","Hippolais polyglotta","0.955","TRUE"
"8","43","46","Hippolais polyglotta","0.9477","TRUE"
"8","44","47","Hippolais polyglotta","0.948","TRUE"
"8","45","48","Hippolais polyglotta","0.8605","TRUE"
"8","45","48","Remiz pendulinus","0.1665","FALSE"
"8","46","49","Carduelis carduelis","0.2612","FALSE"
"8","46","49","Remiz pendulinus","0.1048","FALSE"
"8","47","50","Carduelis carduelis","0.3895","FALSE"
"8","49","52","Sylvia atricapilla","0.149","FALSE"
"8","50","53","Sylvia borin","0.3153","FALSE"
"9","4","7","Hippolais polyglotta","0.2742","TRUE"
"9","6","9","Hippolais polyglotta","0.1973","TRUE"
"9","6","9","Curruca hortensis","0.1586","FALSE"
"9","8","11","Hippolais polyglotta","0.9326","TRUE"
"9","9","12","Hippolais polyglotta","0.9914","TRUE"
"9","10","13","Hippolais polyglotta","0.8605","TRUE"
"9","11","14","Hippolais polyglotta","0.9975","TRUE"
"9","12","15","Hippolais polyglotta","0.9948","TRUE"
"9","13","16","Hippolais polyglotta","0.8995","TRUE"
"9","14","17","Curruca communis","0.4835","FALSE"
"9","14","17","Sylvia borin","0.3559","FALSE"
"9","14","17","Hippolais polyglotta","0.3448","TRUE"
"9","15","18","Hippolais polyglotta","0.1501","TRUE"
"9","15","18","Anthus trivialis","0.1098","FALSE"
"9","16","19","Hippolais polyglotta","0.1959","TRUE"
"9","16","19","Remiz pendulinus","0.1626","FALSE"
"9","17","20","Hippolais polyglotta","0.3431","TRUE"
"9","17","20","Anthus trivialis","0.1022","FALSE"
"9","18","21","Phylloscopus bonelli","0.2018","FALSE"
"9","18","21","Hippolais polyglotta","0.1419","FALSE"
"9","19","22","Hippolais polyglotta","0.5939","FALSE"
"9","19","22","Anthus trivialis","0.2077","FALSE"
"9","20","23","Phoenicurus phoenicurus","0.4278","FALSE"
"9","21","24","Hippolais polyglotta","0.37","TRUE"
"9","21","24","Sylvia borin","0.17","FALSE"
"9","21","24","Phoenicurus phoenicurus","0.1118","FALSE"
"9","22","25","Hippolais polyglotta","0.1667","TRUE"
"9","22","25","Sylvia borin","0.1119","FALSE"
"9","22","25","Phylloscopus bonelli","0.1094","FALSE"
"9","23","26","Sylvia borin","0.2935","FALSE"
"9","23","26","Hippolais polyglotta","0.2753","TRUE"
"9","23","26","Phylloscopus bonelli","0.1088","FALSE"
