0.000000	6.951397	Lus meg 1 1 4
\	1459.473511	5137.968262
0.000000	3.353818	Lul arb 0 1 4
\	2338.658936	3533.048096
2.429207	3.916990	Emb cal 1 1 1
\	4851.979980	6804.659668
4.623057	9.716826	Syl atr 1 1 4
\	1593.635986	7112.354980
9.674798	37.631687	Lus meg 1 1 4
\	1374.420532	7514.778809
10.767521	12.095599	Emb cal 1 1 1
\	5021.845703	6019.554199
12.473849	15.424201	Fri coe 1 1 4
\	1593.635986	7432.669922
14.163367	15.609123	Ori ori 1 1 4
\	1176.157104	1993.572998
15.214062	17.164151	Syl atr 1 1 4
\	2075.984619	6155.924805
18.214846	19.660602	Syl atr 1 1 4
\	2278.217285	4687.157227
18.727585	19.114241	Oiseau sp. 1 1
\	5626.505371	7766.114258
18.853669	19.072213	Oiseau sp. 1 1
\	1176.157104	1993.572998
21.282875	33.101091	Syl atr 1 1 4
\	1836.016968	5196.910645
21.921698	25.065377	Cor one 1 2 4
\	1292.717651	2132.321777
22.644576	22.871526	Canis familiaris
\	435.352753	1013.974121
23.375859	24.157576	Ori ori 0 1 1
\	1138.838623	1785.573364
25.149432	27.889644	Fri coe 1 1 4
\	1253.080933	7191.231934
29.335400	30.344068	Emb cal 1 1 1
\	4580.002441	6155.924805
31.739390	32.445457	Canis familiaris
\	390.635773	1066.414307
33.134713	34.311491	Syl com 1 1 1
\	1374.420532	4964.656250
34.429169	34.790608	Gar gla 1 2 1
\	1711.783447	3706.606445
34.849447	60.007285	Lus meg 1 1 4
\	913.718018	8947.173828
36.093470	39.472504	Syl atr 1 1 4
\	1836.016968	4123.576660
37.825015	38.993388	Emb cal 1 1 1
\	4580.002441	6225.143066
39.985244	40.271033	Canis familiaris
\	470.089600	1176.157104
40.119733	40.657688	Oiseau sp. 1 1
\	1138.838623	4075.364746
41.220861	43.750934	Syl atr 1 1 4
\	1687.676758	4027.632568
42.414450	43.339062	Oiseau sp. 1 1
\	4372.044434	5885.896973
43.666878	44.616707	Tur mer 1 1 1
\	1333.158813	2248.449219
44.826845	46.171735	Canis familiaris
\	337.208160	819.326355
45.818701	47.978930	Emb cal 1 1 1
\	4633.310547	7191.231934
46.390279	48.785864	Str dec 0 1 1
\	358.257782	687.989380
48.659780	49.071653	Gar gla 1 2 4
\	2431.628418	4580.002441
49.979453	54.140205	Syl atr 1 1 4
\	1687.676758	4964.656250
50.878848	55.375822	Str dec 0 1 1
\	390.635773	687.989380
51.803459	52.198521	Oiseau sp. 1 4
\	1663.811279	5754.897949
52.677637	53.728332	Gar gla 1 2 4
\	2400.326660	5256.448242
54.577294	56.535789	Fri coe 1 1 4
\	1887.484009	5885.896973
54.980761	56.241594	Emb cal 1 1 1
\	4908.035645	6225.143066
55.779289	58.326173	Gar gla 1 2 1
\	1176.157104	2308.286377
59.578601	60.007285	Syl atr 1 1 4
\	1711.783447	4796.486816
