Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Species Code	Common Name	Confidence
1	Spectrogram 1	1	0	3.0	150	15000	eurgre1	European Greenfinch	0.2085
2	Spectrogram 1	1	0	3.0	150	15000	comcha	Common Chaffinch	0.1657
3	Spectrogram 1	1	0	3.0	150	15000	sonthr1	Song Thrush	0.1383
4	Spectrogram 1	1	0	3.0	150	15000	hawfin	Hawfinch	0.1313
5	Spectrogram 1	1	0	3.0	150	15000	webwar1	Western Bonelli's Warbler	0.1290
6	Spectrogram 1	1	0	3.0	150	15000	cirbun1	Cirl Bunting	0.1216
7	Spectrogram 1	1	0	3.0	150	15000	firecr1	Common Firecrest	0.1108
8	Spectrogram 1	1	0	3.0	150	15000	trepip	Tree Pipit	0.1094
9	Spectrogram 1	1	1.0	4.0	150	15000	trepip	Tree Pipit	0.1958
10	Spectrogram 1	1	1.0	4.0	150	15000	hawfin	Hawfinch	0.1734
11	Spectrogram 1	1	1.0	4.0	150	15000	woolar1	Wood Lark	0.1456
12	Spectrogram 1	1	1.0	4.0	150	15000	eurrob1	European Robin	0.1075
13	Spectrogram 1	1	2.0	5.0	150	15000	trepip	Tree Pipit	0.1716
14	Spectrogram 1	1	2.0	5.0	150	15000	grewhi1	Greater Whitethroat	0.1410
15	Spectrogram 1	1	2.0	5.0	150	15000	webwar1	Western Bonelli's Warbler	0.1103
16	Spectrogram 1	1	3.0	6.0	150	15000	whinch1	Whinchat	0.2152
17	Spectrogram 1	1	3.0	6.0	150	15000	trepip	Tree Pipit	0.1355
18	Spectrogram 1	1	3.0	6.0	150	15000	woolar1	Wood Lark	0.1130
19	Spectrogram 1	1	4.0	7.0	150	15000	whinch1	Whinchat	0.1660
20	Spectrogram 1	1	4.0	7.0	150	15000	skylar	Eurasian Skylark	0.1056
21	Spectrogram 1	1	4.0	7.0	150	15000	garwar1	Garden Warbler	0.1047
22	Spectrogram 1	1	4.0	7.0	150	15000	comqua1	Common Quail	0.1011
23	Spectrogram 1	1	5.0	8.0	150	15000	whinch1	Whinchat	0.1535
24	Spectrogram 1	1	5.0	8.0	150	15000	comqua1	Common Quail	0.1444
25	Spectrogram 1	1	5.0	8.0	150	15000	norwhe	Northern Wheatear	0.1032
26	Spectrogram 1	1	6.0	9.0	150	15000	woolar1	Wood Lark	0.1472
27	Spectrogram 1	1	6.0	9.0	150	15000	rocbun1	Rock Bunting	0.1245
28	Spectrogram 1	1	7.0	10.0	150	15000	trepip	Tree Pipit	0.7379
29	Spectrogram 1	1	7.0	10.0	150	15000	comcha	Common Chaffinch	0.3251
30	Spectrogram 1	1	7.0	10.0	150	15000	cirbun1	Cirl Bunting	0.1567
31	Spectrogram 1	1	7.0	10.0	150	15000	rocbun1	Rock Bunting	0.1363
32	Spectrogram 1	1	7.0	10.0	150	15000	watpip1	Water Pipit	0.1035
33	Spectrogram 1	1	8.0	11.0	150	15000	trepip	Tree Pipit	0.8396
34	Spectrogram 1	1	8.0	11.0	150	15000	cirbun1	Cirl Bunting	0.1461
35	Spectrogram 1	1	9.0	12.0	150	15000	trepip	Tree Pipit	0.9041
36	Spectrogram 1	1	10.0	13.0	150	15000	trepip	Tree Pipit	0.9737
37	Spectrogram 1	1	11.0	14.0	150	15000	trepip	Tree Pipit	0.9693
38	Spectrogram 1	1	12.0	15.0	150	15000	woolar1	Wood Lark	0.2164
39	Spectrogram 1	1	12.0	15.0	150	15000	crelar2	Crested Lark	0.1579
40	Spectrogram 1	1	12.0	15.0	150	15000	thelar1	Thekla's Lark	0.1433
41	Spectrogram 1	1	13.0	16.0	150	15000	grewhi1	Greater Whitethroat	0.1747
42	Spectrogram 1	1	13.0	16.0	150	15000	trepip	Tree Pipit	0.1624
43	Spectrogram 1	1	13.0	16.0	150	15000	webwar1	Western Bonelli's Warbler	0.1565
44	Spectrogram 1	1	13.0	16.0	150	15000	cirbun1	Cirl Bunting	0.1356
45	Spectrogram 1	1	13.0	16.0	150	15000	eutdov	European Turtle-Dove	0.1263
46	Spectrogram 1	1	13.0	16.0	150	15000	rocbun1	Rock Bunting	0.1154
47	Spectrogram 1	1	13.0	16.0	150	15000	eurbul	Eurasian Bullfinch	0.1063
48	Spectrogram 1	1	13.0	16.0	150	15000	garwar1	Garden Warbler	0.1043
49	Spectrogram 1	1	14.0	17.0	150	15000	trepip	Tree Pipit	0.1441
50	Spectrogram 1	1	14.0	17.0	150	15000	grewhi1	Greater Whitethroat	0.1120
51	Spectrogram 1	1	15.0	18.0	150	15000	trepip	Tree Pipit	0.1068
52	Spectrogram 1	1	16.0	19.0	150	15000	hawfin	Hawfinch	0.2457
53	Spectrogram 1	1	16.0	19.0	150	15000	spofly1	Spotted Flycatcher	0.2296
54	Spectrogram 1	1	16.0	19.0	150	15000	trepip	Tree Pipit	0.1880
55	Spectrogram 1	1	16.0	19.0	150	15000	lottit1	Long-tailed Tit	0.1593
56	Spectrogram 1	1	16.0	19.0	150	15000	grywag	Gray Wagtail	0.1339
57	Spectrogram 1	1	16.0	19.0	150	15000	firecr1	Common Firecrest	0.1102
58	Spectrogram 1	1	17.0	20.0	150	15000	trepip	Tree Pipit	0.8601
59	Spectrogram 1	1	17.0	20.0	150	15000	comcha	Common Chaffinch	0.1294
60	Spectrogram 1	1	18.0	21.0	150	15000	trepip	Tree Pipit	0.8841
61	Spectrogram 1	1	19.0	22.0	150	15000	trepip	Tree Pipit	0.9447
62	Spectrogram 1	1	20.0	23.0	150	15000	trepip	Tree Pipit	0.9660
63	Spectrogram 1	1	21.0	24.0	150	15000	trepip	Tree Pipit	0.9607
64	Spectrogram 1	1	22.0	25.0	150	15000	trepip	Tree Pipit	0.8574
65	Spectrogram 1	1	22.0	25.0	150	15000	dunnoc1	Dunnock	0.1456
66	Spectrogram 1	1	23.0	26.0	150	15000	dunnoc1	Dunnock	0.6541
67	Spectrogram 1	1	24.0	27.0	150	15000	dunnoc1	Dunnock	0.1606
68	Spectrogram 1	1	26.0	29.0	150	15000	grewhi1	Greater Whitethroat	0.1042
69	Spectrogram 1	1	27.0	30.0	150	15000	grewhi1	Greater Whitethroat	0.1592
70	Spectrogram 1	1	27.0	30.0	150	15000	trepip	Tree Pipit	0.1032
71	Spectrogram 1	1	27.0	30.0	150	15000	melwar1	Melodious Warbler	0.1025
72	Spectrogram 1	1	28.0	31.0	150	15000	trepip	Tree Pipit	0.2259
73	Spectrogram 1	1	28.0	31.0	150	15000	comcha	Common Chaffinch	0.2028
74	Spectrogram 1	1	29.0	32.0	150	15000	trepip	Tree Pipit	0.4779
75	Spectrogram 1	1	29.0	32.0	150	15000	comcha	Common Chaffinch	0.1315
76	Spectrogram 1	1	30.0	33.0	150	15000	trepip	Tree Pipit	0.4702
77	Spectrogram 1	1	31.0	34.0	150	15000	trepip	Tree Pipit	0.6016
78	Spectrogram 1	1	31.0	34.0	150	15000	watpip1	Water Pipit	0.1553
79	Spectrogram 1	1	32.0	35.0	150	15000	trepip	Tree Pipit	0.6789
80	Spectrogram 1	1	32.0	35.0	150	15000	woolar1	Wood Lark	0.1044
81	Spectrogram 1	1	33.0	36.0	150	15000	trepip	Tree Pipit	0.6273
82	Spectrogram 1	1	34.0	37.0	150	15000	trepip	Tree Pipit	0.4728
83	Spectrogram 1	1	34.0	37.0	150	15000	dunnoc1	Dunnock	0.1073
84	Spectrogram 1	1	37.0	40.0	150	15000	goldcr1	Goldcrest	0.1704
85	Spectrogram 1	1	38.0	41.0	150	15000	dunnoc1	Dunnock	0.5466
86	Spectrogram 1	1	39.0	42.0	150	15000	dunnoc1	Dunnock	0.5250
87	Spectrogram 1	1	40.0	43.0	150	15000	trepip	Tree Pipit	0.7267
88	Spectrogram 1	1	40.0	43.0	150	15000	dunnoc1	Dunnock	0.1270
89	Spectrogram 1	1	41.0	44.0	150	15000	trepip	Tree Pipit	0.8636
90	Spectrogram 1	1	42.0	45.0	150	15000	trepip	Tree Pipit	0.8284
91	Spectrogram 1	1	42.0	45.0	150	15000	watpip1	Water Pipit	0.1758
92	Spectrogram 1	1	43.0	46.0	150	15000	trepip	Tree Pipit	0.9349
93	Spectrogram 1	1	44.0	47.0	150	15000	trepip	Tree Pipit	0.6898
94	Spectrogram 1	1	45.0	48.0	150	15000	eurrob1	European Robin	0.2322
95	Spectrogram 1	1	45.0	48.0	150	15000	gretit1	Great Tit	0.1767
96	Spectrogram 1	1	45.0	48.0	150	15000	yellow2	Yellowhammer	0.1761
97	Spectrogram 1	1	45.0	48.0	150	15000	woolar1	Wood Lark	0.1564
98	Spectrogram 1	1	45.0	48.0	150	15000	trepip	Tree Pipit	0.1311
99	Spectrogram 1	1	45.0	48.0	150	15000	webwar1	Western Bonelli's Warbler	0.1133
100	Spectrogram 1	1	45.0	48.0	150	15000	comred2	Common Redstart	0.1126
101	Spectrogram 1	1	45.0	48.0	150	15000	cirbun1	Cirl Bunting	0.1082
102	Spectrogram 1	1	46.0	49.0	150	15000	dunnoc1	Dunnock	0.4395
103	Spectrogram 1	1	46.0	49.0	150	15000	stonec4	European Stonechat	0.1043
104	Spectrogram 1	1	46.0	49.0	150	15000	rocbun1	Rock Bunting	0.1013
105	Spectrogram 1	1	47.0	50.0	150	15000	dunnoc1	Dunnock	0.5038
106	Spectrogram 1	1	48.0	51.0	150	15000	dunnoc1	Dunnock	0.5850
107	Spectrogram 1	1	49.0	52.0	150	15000	dunnoc1	Dunnock	0.5680
108	Spectrogram 1	1	50.0	53.0	150	15000	dunnoc1	Dunnock	0.6672
109	Spectrogram 1	1	50.0	53.0	150	15000	stonec4	European Stonechat	0.1087
110	Spectrogram 1	1	51.0	54.0	150	15000	trepip	Tree Pipit	0.2773
