0.033622	9.901748	Tur phi 1 1 4
\	1310.035522	4728.700195
0.235356	1.092723	Tur mer 1 1 1
\	1262.484863	1947.121216
1.521406	2.958757	Oiseau sp. 1 4
\	3090.834717	9177.133789
1.647490	3.421062	Tur mer 1 1 4
\	515.789062	2356.034668
2.588912	4.093507	Eri rub 1 1 4
\	1763.664917	10169.775391
3.194112	6.295764	Tro tro 1 1 4
\	2110.394775	7653.125977
5.514047	8.346720	Tur mer 1 1 4
\	1148.471680	2583.601562
6.152869	11.019688	Eri rub 1 1 4
\	2870.601318	10702.901367
7.203564	8.556859	Cya cae 1 2 4
\	4116.248047	8943.472656
9.851315	11.381127	Fri coe 1 1 4
\	5953.863281	10567.217773
10.649843	12.330955	Cya cae 1 1 4
\	4330.704590	8516.992188
11.271854	14.028878	Oiseau sp. 1 1
\	4116.248047	8828.723633
11.784594	18.273685	Tur mer 1 1 4
\	999.894226	2467.775146
12.936155	35.429431	Tur phi 1 1 4
\	1193.259644	5203.189941
13.037022	14.272639	Oiseau sp. 1 1
\	4116.248047	5346.223633
14.608861	16.348812	Cya cae 1 1 4
\	4537.207520	8715.344727
14.650889	18.626718	Tro tro 1 1 4
\	2430.081299	9296.078125
15.214062	19.147863	Eri rub 1 1 4
\	2467.775146	9661.572266
16.298379	16.542140	Cor rax 0 2 1
\	999.894226	1823.359009
18.206441	19.147863	Oiseau sp. 1 4
\	4002.312012	10433.146484
19.181485	20.139719	Phy col 1 1 4
\	4352.469727	6535.437500
19.559736	21.224036	Cya cae 1 1 4
\	4664.103027	8275.141602
19.895958	22.678198	Tur mer 1 1 4
\	1239.133057	2356.034668
20.644053	23.947437	Eri rub 1 1 4
\	1853.746216	8715.344727
22.350381	23.409481	Oiseau sp. 1 1
\	4292.349609	5492.721680
23.409481	28.696578	Phy col 1 1 4
\	3662.703369	6832.440918
24.989727	28.461222	Tur mer 1 1 4
\	1133.838867	2659.864502
25.376382	31.083757	Eri rub 1 1 4
\	2045.796021	10055.199219
28.839473	29.999440	Cya cae 1 2 1
\	6449.341309	8943.472656
28.839473	34.857853	Tro tro 1 1 4
\	3083.403320	8851.191406
31.462007	36.429692	Tur mer 1 1 4
\	1020.365112	1823.359009
33.126308	41.119994	Eri rub 1 1 4
\	2283.739258	10169.775391
35.009153	40.153355	Phy col 1 1 4
\	2505.922607	7074.222168
35.429431	36.765915	Cya cae 1 2 4
\	4413.312500	9177.133789
37.547632	39.287582	Cya cae 1 2 4
\	4292.349609	8828.723633
38.194860	39.968432	Tur mer 1 1 4
\	1062.048950	1947.121216
38.984982	44.364540	Tur phi 1 1 4
\	1648.479614	9177.133789
40.893044	42.431261	Cya cae 1 2 4
\	4600.276367	8943.472656
40.893044	56.493761	Tro tro 1 1 4
\	3522.048340	8943.472656
41.019127	42.111850	Den maj 1 4 1
\	530.430176	1705.382935
43.591228	46.163329	Tur mer 1 1 4
\	1358.738037	2356.034668
44.196429	46.449118	Eri rub 0 1 4
\	3090.834717	10300.671875
45.953190	49.744097	Phy col 1 1 4
\	2828.114502	8828.723633
46.751718	52.047221	Tur phi 1 1 4
\	959.680481	8603.307617
47.667924	49.365847	Cya cae 1 1 4
\	4352.469727	8828.723633
48.315152	53.165160	Eri rub 1 1 4
\	2703.663086	10300.671875
48.903542	50.525814	Tur mer 1 1 1
\	999.894226	2110.394775
51.324342	52.677637	Cya cae 1 1 4
\	5346.223633	8383.223633
52.257360	52.459093	Oiseau sp. 1 1
\	1676.761230	3836.442383
52.627204	53.291243	Den maj 1 4 1
\	654.087036	1408.620850
52.946615	58.334579	Tur phi 1 1 4
\	1793.333130	5203.189941
52.997049	55.779289	Tur mer 1 1 1
\	1104.743286	2356.034668
54.543672	55.098438	Den maj 1 4 1
\	746.236877	1292.754761
54.652944	59.956851	Eri rub 1 1 4
\	1648.479614	9296.078125
59.738307	60.007285	Tur mer 1 1 1
\	1383.530273	2319.669922
