0.000000	60.052750	Vent
\	50.346947	262.920502
1.271626	17.971188	Mon sax 1 1 4
\	1867.542236	3749.716309
1.920071	6.703405	Tro tro 1 1 4
\	3956.165283	7099.577148
5.414936	7.393957	Syl atr 1 1 4
\	1853.028442	4726.284180
5.482307	7.116052	Ant spi 1 1 4
\	4009.257324	6382.993652
5.482307	8.000295	Pru mod 1 1 4
\	2159.537354	5768.816406
11.890964	12.177291	Oiseau sp. 1 1
\	3075.149170	5588.033203
12.573095	21.440790	Ant spi 1 1 4
\	2867.090088	7188.511719
13.709979	13.895249	Oiseau sp. 1 1
\	2826.875488	3649.949951
15.326880	16.152174	Oiseau sp. 1 4
\	3699.551025	4914.028320
21.828173	22.165027	Mon sax 1 1 1
\	2343.531494	2867.090088
22.165027	22.358719	Ant spi 1 3 1
\	5207.894043	7233.359863
22.223977	23.504024	Oiseau sp. 1 1
\	2095.424561	4485.689941
23.579816	27.377851	Syl atr 1 1 4
\	1896.819092	4340.765625
23.866142	24.034570	Oiseau sp. 1 1
\	4544.818359	6146.124023
25.954640	28.270515	Pru mod 1 1 4
\	3552.421143	7461.445312
27.268373	30.847452	Tro tro 1 1 4
\	3504.479980	7840.104004
28.219987	28.918960	Mon sax 1 1 4
\	2208.585205	3903.672363
28.363150	30.182165	Syl atr 1 1 4
\	2539.365479	3929.844971
31.942230	33.525446	Mon sax 1 1 1
\	2032.748779	4634.780273
33.567553	38.123510	Syl atr 1 1 4
\	1926.428955	4283.936035
34.350739	36.691878	Pru mod 1 1 4
\	3552.421143	7188.511719
36.868727	37.694020	Mon sax 1 1 4
\	2241.750244	3250.301025
38.207724	38.637213	Non identifie
\	740.100891	3699.551025
38.906697	39.411978	Oiseau sp. 1 1
\	3649.949951	5954.797852
39.361450	39.656198	Ant spi 1 3 1
\	5447.049805	7937.482910
40.355171	40.599391	Oiseau sp. 1 1
\	4255.762695	6545.444336
40.565705	41.012037	Non identifie
\	912.995178	3674.679932
40.936245	41.702589	Ant spi 1 3 4
\	5010.322266	7233.359863
41.138358	43.504761	Mon sax 1 1 1
\	1986.666260	4036.030029
43.268963	57.888449	Ant spi 1 1 4
\	3032.588379	7791.828613
43.698452	45.500624	Syl atr 1 1 4
\	1896.819092	4369.421875
45.744843	46.620665	Mouche
\	94.112801	2557.781494
45.786950	48.001769	Mon sax 1 1 1
\	2143.372559	3674.679932
48.271252	49.812362	Emb cia 1 1 4
\	3227.969971	7278.460449
50.039738	53.745138	Oiseau sp. 1 4
\	850.240234	2241.750244
51.294521	54.595696	Syl atr 1 1 4
\	1941.360840	4117.264648
55.547310	56.936835	Mon sax 1 1 1
\	2343.531494	3826.039551
57.197897	57.770550	Emb cia 1 1 1
\	3528.382568	5954.797852
58.014769	59.286395	Emb cia 0 1 1
\	2787.112549	6586.634277
59.016911	59.850626	Mouche
\	112.325752	1605.364136
