0.386656	9.599148	Ort sp. 1 1
\	5344.119629	6626.056641
0.386656	1.370106	Tur mer 1 1 1
\	1794.954834	2965.529785
1.622273	5.144202	Syl atr 1 1 1
\	1819.066040	3700.449219
6.278952	9.876532	Syl atr 1 1 1
\	2073.371582	5116.017578
7.581814	8.439181	Ort sp. 1 1
\	4789.903320	-1.000000
8.708159	8.926704	Non identifie
\	4286.502441	-1.000000
10.380865	11.397938	Tur mer 1 1 1
\	1892.806152	3072.831055
13.667439	14.701322	Ort sp. 1 1
\	6149.079102	-1.000000
14.617267	24.006276	Syl atr 1 1 4
\	1747.422729	8010.710938
18.399768	19.383219	Tur mer 0 1 4
\	1566.178589	2793.433838
21.266064	22.392409	Oiseau sp. 1 1
\	4685.312988	7443.584473
22.165459	23.880193	Oiseau sp. 1 1
\	2266.511230	5827.516602
24.830021	25.821877	Ort sp. 1 1
\	5827.516602	-1.000000
26.200127	27.007061	Ort sp. 1 1
\	7927.336426	11149.847656
26.637216	37.984721	Syl atr 1 1 4
\	2073.371582	4896.524414
28.335139	28.847878	Tur mer 0 1 1
\	1632.515991	2473.101562
30.520584	32.445457	Gallus gallus
\	391.071625	2073.371582
32.268941	32.554730	Syl com 0 1 1
\	4737.355469	7443.584473
32.554730	33.344852	Ort sp. 1 1
\	7844.760254	10378.347656
37.463576	38.203265	Ort sp. 1 1
\	7365.637695	11264.364258
38.556299	40.170166	Syl com 1 1 1
\	1968.705322	6555.935547
40.514794	43.406306	Cloche
\	444.820831	3146.104736
40.951883	42.237933	Tur mer 1 1 1
\	1794.954834	3109.291504
42.506911	43.994695	Syl com 0 1 1
\	2100.173340	6417.698730
44.288890	51.753026	Syl atr 1 1 4
\	1843.410156	4685.312988
46.835774	48.836297	Gallus gallus
\	918.468445	1994.495605
47.424163	48.231097	Ort sp. 1 1
\	7601.743652	10593.503906
47.625897	48.895136	Syl com 1 1 1
\	1723.997192	6555.935547
53.114727	53.904849	Syl com 0 1 1
\	2238.117676	4950.607910
53.442543	55.308577	Syl atr 0 1 4
\	2073.371582	4191.502930
55.056411	55.955805	Ort sp. 1 1
\	4286.502441	-1.000000
56.308839	57.653728	Eri rub 0 1 1
\	1610.190430	6626.056641
56.771145	59.175134	Ort sp. 1 1
\	6986.957031	11264.364258
57.653728	59.771929	Syl atr 1 1 4
\	1771.074463	4582.715820
57.653728	58.998618	Syl com 0 1 4
\	1819.066040	4334.692383
