0.081443	60.005430	Ort sp. 1 1
\	3235.672852	5588.295410
0.081443	60.005430	Ort sp. 1 2
\	6445.566895	-1.000000
5.737210	5.927244	Non identifie
\	-1.000000	10163.396484
6.614986	20.297418	Hyla meridionalis 1 1
\	852.654846	3263.715820
14.324928	14.542109	Non identifie
\	685.920044	2369.693848
39.327944	59.960183	Cloche
\	241.823380	2042.316406
43.698721	43.879706	Non identifie
\	590.930176	2595.569336
45.182794	45.318533	Non identifie
\	1780.782593	8079.291016
50.702823	50.820463	Non identifie
\	1175.957031	-1.000000
58.648045	58.946670	Non identifie
\	2118.983398	2939.989258
