0.000000	5.858675	Syl atr 1 1 4
\	1664.848389	6297.425781
0.756500	1.193589	Oiseau sp. 1 1
\	4078.201416	7470.398438
4.950874	5.295502	Oiseau sp. 1 1
\	6006.738770	8862.306641
5.581291	8.254259	Pru mod 1 1 1
\	2846.760010	7667.542480
7.464136	9.094815	Gar gla 0 2 1
\	1430.159424	3057.458252
8.918298	15.130006	Syl atr 1 1 2
\	1693.209106	5292.847656
15.096384	17.147340	Eri rub 1 1 1
\	2722.156006	11265.123047
18.088763	25.300732	Syl atr 1 1 4
\	1721.910034	7277.901367
19.492491	23.459915	Mouche
\	-1.000000	903.877136
24.468582	25.569710	Ori ori 1 1 1
\	1097.733521	2975.900146
25.241893	26.242155	Phy col 0 1 1
\	3592.088623	7183.359863
25.384788	37.034892	Voix
\	108.808479	895.703552
25.914338	28.175433	Oiseau sp. 1 4
\	2061.266357	9670.253906
27.990511	30.335662	Syl atr 1 1 1
\	1664.848389	4432.492188
30.755940	31.083757	Eri rub 1 2 1
\	6214.503418	9794.619141
31.680551	37.539226	Syl atr 1 1 4
\	1581.767700	8954.405273
36.269987	36.656642	Eri rub 1 2 1
\	6051.595215	9920.476562
36.597803	38.278915	Phy col 1 1 4
\	3441.300293	6297.425781
38.892521	46.507957	Syl atr 1 1 4
\	1810.093506	5585.540527
40.750149	41.262889	Ori ori 1 1 1
\	1076.429565	2601.930664
42.540533	50.105536	Non identifie
\	-1.000000	1163.190308
45.347990	51.559698	Phy col 1 1 4
\	3541.225586	6214.503418
49.575986	51.803459	Eri rub 1 1 1
\	1349.630859	7183.359863
52.131276	55.577555	Syl atr 1 1 1
\	1325.341919	5292.847656
52.576771	52.971832	Eri rub 1 1 1
\	6214.503418	9920.476562
54.367155	59.982068	Voix
\	-1.000000	1810.093506
57.527645	59.982068	Syl atr 0 1 1
\	1780.347778	5737.202637
58.704423	59.040646	Eri rub 1 2 1
\	6132.563477	9670.253906
