0.000000	59.948446	Tur mer 1 1 4
\	1165.626099	-1.000000
1.933279	2.689779	Lus meg 1 1 1
\	1610.751709	2679.414551
2.572101	3.967424	Syl com 1 1 1
\	1829.020142	6396.390625
3.698446	5.883891	Cor one 1 2 4
\	366.311951	1408.164185
4.917252	5.791430	Emb cal 1 1 1
\	4466.127930	10426.457031
6.850530	8.077742	Syl com 1 1 1
\	2225.645996	5640.024414
11.515616	13.574978	Syl atr 0 1 4
\	2149.944336	5808.428711
12.112410	13.574978	Syl com 1 1 4
\	2111.316650	5599.926758
14.020472	15.180439	Emb cal 1 1 1
\	4675.256348	9047.875000
17.298640	18.618313	Syl com 1 1 1
\	676.248596	9309.200195
22.316759	24.527421	Non identifie
\	237.780228	1023.282410
22.434437	23.812948	Syl com 1 1 1
\	2264.070068	5942.233398
24.661910	26.553160	Gallus gallus
\	438.538574	921.998718
27.805589	29.259750	Syl com 1 1 4
\	1966.435181	7399.988281
31.403168	34.639308	Cuc can 1 1 1
\	443.592499	870.882568
32.016774	32.529513	Cor one 1 2 1
\	298.667206	3102.556885
34.042513	35.572325	Syl com 1 1 4
\	1829.020142	7507.844727
35.076397	37.959504	Gallus gallus
\	428.565125	1730.626709
36.354042	37.925882	Lus meg 1 1 4
\	1101.325073	3203.562256
36.597803	37.152570	Cuc can 1 1 1
\	413.735199	956.236816
37.379520	38.396593	Syl com 1 1 4
\	2591.971436	6069.463867
42.901973	44.532651	Syl com 1 1 4
\	1550.960693	8214.582031
48.088202	49.475120	Syl com 1 1 4
\	1641.240112	9870.752930
49.962642	51.341154	Emb cal 1 1 1
\	4604.623535	8668.625977
52.753288	55.510311	Gallus gallus
\	413.735199	1023.282410
56.628250	59.973663	Str dec 1 1 1
\	325.194366	760.524902
