Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Species
1	Spectrogram 1	1	0.000000	0.369845	2493.2	4251.5	Unidentified bird
2	Spectrogram 1	1	0.588389	2.025740	1419.0	3019.5	Luscinia megarhynchos
3	Spectrogram 1	1	0.689256	1.033884	3510.5	6482.2	Passer domesticus
4	Spectrogram 1	1	1.428945	2.319934	3164.2	6082.8	Parus major
5	Spectrogram 1	1	2.454423	2.647751	2746.3	4543.1	Passer domesticus
6	Spectrogram 1	1	2.647751	3.446279	3201.2	5705.6	Parus major
7	Spectrogram 1	1	3.303385	3.446279	2681.2	4111.9	Passer domesticus
8	Spectrogram 1	1	3.984235	4.732330	3314.4	6551.0	Passer domesticus
9	Spectrogram 1	1	5.110580	7.329647	2880.3	6761.5	Parus major
10	Spectrogram 1	1	5.429991	7.363270	1543.8	2617.4	Luscinia megarhynchos
11	Spectrogram 1	1	7.329647	8.413964	4444.0	7200.8	Passer domesticus
12	Spectrogram 1	1	8.161798	9.590743	1587.0	2554.7	Unidentified bird
13	Spectrogram 1	1	9.220898	10.145510	1768.3	6414.0	Parus major
14	Spectrogram 1	1	10.044643	10.666654	3201.2	4493.3	Parus major
15	Spectrogram 1	1	10.053048	12.658772	1721.7	4204.5	Luscinia megarhynchos
16	Spectrogram 1	1	10.809549	11.036499	4493.3	6482.2	Passer domesticus
17	Spectrogram 1	1	11.784594	12.776449	3164.2	5644.8	Parus major
18	Spectrogram 1	1	13.390055	13.953228	2914.6	6620.5	Passer domesticus
19	Spectrogram 1	1	14.037283	14.869434	3055.2	5644.8	Parus major
20	Spectrogram 1	1	14.264233	15.449417	1675.9	2649.1	Turdus merula
21	Spectrogram 1	1	15.525067	21.812425	6018.4	8243.6	Unidentified bird
22	Spectrogram 1	1	15.558689	15.886506	3391.7	5123.0	Passer domesticus
23	Spectrogram 1	1	16.163890	16.844740	3055.2	4958.7	Unidentified bird
24	Spectrogram 1	1	17.054879	17.458346	3314.4	5891.5	Parus major
25	Spectrogram 1	1	17.113718	19.013374	2258.6	3931.8	Sylvia atricapilla
26	Spectrogram 1	1	17.542401	18.778019	2067.6	2746.3	Luscinia megarhynchos
27	Spectrogram 1	1	19.097430	19.971608	2880.3	6414.0	Parus major
28	Spectrogram 1	1	19.719441	20.669269	1459.8	2373.7	Turdus merula
29	Spectrogram 1	1	20.669269	21.375336	653.6	10437.0	Corvus corone
30	Spectrogram 1	1	21.375336	21.913292	3238.6	7430.1	Carduelis carduelis
31	Spectrogram 1	1	21.946914	22.308353	2120.9	5067.7	Passer domesticus
32	Spectrogram 1	1	22.434437	25.124215	1864.3	3632.7	Luscinia megarhynchos
33	Spectrogram 1	1	23.459915	23.905409	3352.9	6147.8	Parus major
34	Spectrogram 1	1	25.712605	26.511133	1653.4	3716.1	Unidentified bird
35	Spectrogram 1	1	25.905932	26.242155	4346.8	5828.9	Parus major
36	Spectrogram 1	1	26.284183	27.889644	6018.4	9045.1	Unidentified bird
37	Spectrogram 1	1	26.544755	27.133144	269.5	11551.4	Corvus corone
38	Spectrogram 1	1	27.191983	28.284706	1653.4	2462.9	Turdus merula
39	Spectrogram 1	1	28.360356	30.402906	4444.0	6833.0	Passer domesticus
40	Spectrogram 1	1	28.671361	30.402906	1888.9	4395.2	Luscinia megarhynchos
41	Spectrogram 1	1	29.259750	29.545539	1721.7	4593.3	Unidentified bird
42	Spectrogram 1	1	30.797968	31.310707	4746.9	7908.9	Unidentified bird
43	Spectrogram 1	1	30.797968	31.235057	1913.7	3887.8	Unidentified bird
44	Spectrogram 1	1	31.462007	32.117640	440.1	7666.1	Corvus corone
45	Spectrogram 1	1	32.235318	32.537918	2493.2	5954.6	Passer domesticus
46	Spectrogram 1	1	32.823707	33.252391	1675.9	4644.0	Unidentified bird
47	Spectrogram 1	1	33.319635	35.160453	2041.3	4851.8	Luscinia megarhynchos
48	Spectrogram 1	1	33.386880	34.723364	1675.9	3019.5	Turdus merula
49	Spectrogram 1	1	33.950052	34.269464	2984.2	5178.7	Passer domesticus
50	Spectrogram 1	1	35.597542	35.858114	2315.6	5465.8	Passer domesticus
51	Spectrogram 1	1	35.967386	39.195121	6082.8	8329.3	Unidentified bird
52	Spectrogram 1	1	36.387664	37.278654	366.5	9717.9	Corvus corone
53	Spectrogram 1	1	36.950837	38.673976	2846.4	6346.5	Parus major
54	Spectrogram 1	1	37.917476	38.892521	366.5	8861.0	Corvus corone
55	Spectrogram 1	1	39.422071	41.279700	1631.1	3844.3	Luscinia megarhynchos
56	Spectrogram 1	1	39.775105	41.061155	3801.1	6620.5	Passer domesticus
57	Spectrogram 1	1	41.279700	43.557606	387.0	12027.7	Corvus corone
58	Spectrogram 1	1	43.372684	44.120779	2287.0	5954.6	Parus major
59	Spectrogram 1	1	43.986290	45.003362	2120.9	3127.5	Sylvia atricapilla
60	Spectrogram 1	1	44.120779	45.751457	5828.9	9328.0	Unidentified bird
61	Spectrogram 1	1	44.280484	45.373207	3844.3	6213.4	Passer domesticus
62	Spectrogram 1	1	46.650852	48.029363	1768.3	3164.2	Turdus merula
63	Spectrogram 1	1	47.373730	48.029363	2984.2	6620.5	Parus major
64	Spectrogram 1	1	48.878325	50.197998	3391.7	6482.2	Passer domesticus
65	Spectrogram 1	1	49.063247	54.661349	4158.0	6346.5	Carduelis carduelis
66	Spectrogram 1	1	49.105275	54.417588	5891.5	8770.3	Unidentified bird
67	Spectrogram 1	1	50.500598	52.089248	3632.7	6551.0	Passer domesticus
68	Spectrogram 1	1	50.500598	52.517932	2258.6	3716.1	Sylvia atricapilla
69	Spectrogram 1	1	52.896182	53.602249	1989.5	6761.5	Parus major
70	Spectrogram 1	1	53.871227	54.417588	6018.4	8243.6	Unidentified bird
71	Spectrogram 1	1	53.963688	54.291505	1864.3	3844.3	Unidentified bird
72	Spectrogram 1	1	54.585699	55.005977	602.9	2403.1	Unidentified bird
73	Spectrogram 1	1	55.081627	56.115511	1698.7	4746.9	Unidentified bird
74	Spectrogram 1	1	56.056672	57.250262	2147.9	3716.1	Luscinia megarhynchos
75	Spectrogram 1	1	57.309100	59.763524	3887.8	6213.4	Carduelis carduelis
76	Spectrogram 1	1	57.914301	58.124440	2681.2	5012.9	Passer domesticus
77	Spectrogram 1	1	58.401823	58.553123	5954.6	8158.7	Unidentified bird
78	Spectrogram 1	1	58.796884	59.889607	2880.3	5067.7	Passer domesticus
79	Spectrogram 1	1	59.301218	59.990474	1913.7	3019.5	Turdus merula
